FeatureIndex Pos Neg
16048 0.00204848 0.997952
16052 0.000341413 0.999659
16056 0 1
16060 0.188802 0.811198
16064 0.187777 0.812223
16068 0.18607 0.81393
16072 0.170707 0.829293
16076 0.126323 0.873677
16080 0.0696483 0.930352
16084 0.0320929 0.967907
16088 0.0126323 0.987368
16092 0.00204848 0.997952
16096 0.000341413 0.999659
16100 0 1
16104 0.0928645 0.907136
16108 0.0928645 0.907136
16112 0.0928645 0.907136
16116 0.0891089 0.910891
16120 0.0716968 0.928303
16124 0.0423353 0.957665
16128 0.0242404 0.97576
16132 0.00955958 0.99044
16136 0.00136565 0.998634
16140 0.000341413 0.999659
16144 0 1
16148 0.0245818 0.975418
16152 0.0245818 0.975418
16156 0.0245818 0.975418
16160 0.0242404 0.97576
16164 0.0211676 0.978832
16168 0.0133151 0.986685
16172 0.00785251 0.992147
16176 0.00546262 0.994537
16180 0.000341413 0.999659
16184 0 1
16188 0 1
16192 0.00375555 0.996244
16196 0.00375555 0.996244
16200 0.00375555 0.996244
16204 0.00375555 0.996244
16208 0.00341413 0.996586
16212 0.00307272 0.996927
16216 0.00204848 0.997952
16220 0.00136565 0.998634
16224 0 1
16228 0 1
16232 0 1
16236 0.407648 0.592352
16240 0.405258 0.594742
16244 0.39365 0.60635
16248 0.349949 0.650051
16252 0.254012 0.745988
16256 0.13759 0.86241
16260 0.0635029 0.936497
16264 0.0225333 0.977467
16268 0.00443837 0.995562
16272 0.000682827 0.999317
16276 0 1
16280 0.404916 0.595084
16284 0.402868 0.597132
16288 0.391601 0.608399
16292 0.348242 0.651758
16296 0.252305 0.747695
16300 0.137248 0.862752
16304 0.0635029 0.936497
16308 0.0225333 0.977467
16312 0.00443837 0.995562
16316 0.000682827 0.999317
16320 0 1
16324 0.386821 0.613179
16328 0.384773 0.615227
16332 0.375555 0.624445
16336 0.335951 0.664049
16340 0.245135 0.754865
16344 0.134517 0.865483
16348 0.0617958 0.938204
16352 0.0225333 0.977467
16356 0.00443837 0.995562
16360 0.000682827 0.999317
16364 0 1
16368 0.339365 0.660635
16372 0.337658 0.662342
16376 0.331512 0.668488
16380 0.300102 0.699898
16384 0.222602 0.777398
16388 0.125982 0.874018
16392 0.0580403 0.94196
16396 0.0211676 0.978832
16400 0.00443837 0.995562
16404 0.000682827 0.999317
16408 0 1
16412 0.279618 0.720382
16416 0.278252 0.721748
16420 0.275179 0.724821
16424 0.250597 0.749403
16428 0.187777 0.812223
16432 0.106521 0.893479
16436 0.0505292 0.949471
16440 0.0187777 0.981222
16444 0.00375555 0.996244
16448 0.000682827 0.999317
16452 0 1
16456 0.196654 0.803346
16460 0.19563 0.80437
16464 0.193923 0.806077
16468 0.178559 0.821441
16472 0.134175 0.865825
16476 0.0775009 0.922499
16480 0.0399454 0.960055
16484 0.0163878 0.983612
16488 0.00341413 0.996586
16492 0.000682827 0.999317
16496 0 1
16500 0.0945715 0.905428
16504 0.0945715 0.905428
16508 0.0945715 0.905428
16512 0.090816 0.909184
16516 0.0734039 0.926596
16520 0.0440423 0.955958
16524 0.0259474 0.974053
16528 0.0112666 0.988733
16532 0.00170707 0.998293
16536 0.000341413 0.999659
16540 0 1
16544 0.0252646 0.974735
16548 0.0252646 0.974735
16552 0.0252646 0.974735
16556 0.0249232 0.975077
16560 0.0218505 0.97815
16564 0.013998 0.986002
16568 0.00853534 0.991465
16572 0.00614544 0.993855
16576 0.000341413 0.999659
16580 0 1
16584 0 1
16588 0.00375555 0.996244
16592 0.00375555 0.996244
16596 0.00375555 0.996244
16600 0.00375555 0.996244
16604 0.00341413 0.996586
16608 0.00307272 0.996927
16612 0.00204848 0.997952
16616 0.00136565 0.998634
16620 0 1
16624 0 1
16628 0 1
16632 0.412086 0.587914
16636 0.409696 0.590304
16640 0.398088 0.601912
16644 0.354387 0.645613
16648 0.25845 0.74155
16652 0.142028 0.857972
16656 0.0679413 0.932059
16660 0.025606 0.974394
16664 0.0051212 0.994879
16668 0.00102424 0.998976
16672 0 1
16676 0.409355 0.590645
16680 0.407306 0.592694
16684 0.39604 0.60396
16688 0.35268 0.64732
16692 0.256743 0.743257
16696 0.141687 0.858313
16700 0.0679413 0.932059
16704 0.025606 0.974394
16708 0.0051212 0.994879
16712 0.00102424 0.998976
16716 0 1
16720 0.389894 0.610106
16724 0.387846 0.612154
16728 0.378628 0.621372
16732 0.339024 0.660976
16736 0.248208 0.751792
16740 0.13759 0.86241
16744 0.0648686 0.935131
16748 0.0245818 0.975418
16752 0.0051212 0.994879
16756 0.00102424 0.998976
16760 0 1
16764 0.341755 0.658245
16768 0.340048 0.659952
16772 0.333902 0.666098
16776 0.302492 0.697508
16780 0.224991 0.775009
16784 0.128371 0.871629
16788 0.0604302 0.93957
16792 0.0232161 0.976784
16796 0.0051212 0.994879
16800 0.00102424 0.998976
16804 0 1
16808 0.280983 0.719017
16812 0.279618 0.720382
16816 0.276545 0.723455
16820 0.251963 0.748037
16824 0.189143 0.810857
16828 0.107887 0.892113
16832 0.0518948 0.948105
16836 0.0201434 0.979857
16840 0.00409696 0.995903
16844 0.000682827 0.999317
16848 0 1
16852 0.197337 0.802663
16856 0.196313 0.803687
16860 0.194606 0.805394
16864 0.179242 0.820758
16868 0.134858 0.865142
16872 0.0781837 0.921816
16876 0.0406282 0.959372
16880 0.0170707 0.982929
16884 0.00341413 0.996586
16888 0.000682827 0.999317
16892 0 1
16896 0.0945715 0.905428
16900 0.0945715 0.905428
16904 0.0945715 0.905428
16908 0.090816 0.909184
16912 0.0734039 0.926596
16916 0.0440423 0.955958
16920 0.0259474 0.974053
16924 0.0112666 0.988733
16928 0.00170707 0.998293
16932 0.000341413 0.999659
16936 0 1
16940 0.0252646 0.974735
16944 0.0252646 0.974735
16948 0.0252646 0.974735
16952 0.0249232 0.975077
16956 0.0218505 0.97815
16960 0.013998 0.986002
16964 0.00853534 0.991465
16968 0.00614544 0.993855
16972 0.000341413 0.999659
16976 0 1
16980 0 1
16984 0.00375555 0.996244
16988 0.00375555 0.996244
16992 0.00375555 0.996244
16996 0.00375555 0.996244
17000 0.00341413 0.996586
17004 0.00307272 0.996927
17008 0.00204848 0.997952
17012 0.00136565 0.998634
17016 0 1
17020 0 1
17024 0 1
17028 0.412769 0.587231
17032 0.410379 0.589621
17036 0.398771 0.601229
17040 0.35507 0.64493
17044 0.259133 0.740867
17048 0.142711 0.857289
17052 0.0686241 0.931376
17056 0.0262888 0.973711
17060 0.00546262 0.994537
17064 0.00136565 0.998634
17068 0.000341413 0.999659
17072 0.410038 0.589962
17076 0.407989 0.592011
17080 0.396722 0.603278
17084 0.353363 0.646637
17088 0.257426 0.742574
17092 0.142369 0.857631
17096 0.0686241 0.931376
17100 0.0262888 0.973711
17104 0.00546262 0.994537
17108 0.00136565 0.998634
17112 0.000341413 0.999659
17116 0.390577 0.609423
17120 0.388529 0.611471
17124 0.37931 0.62069
17128 0.339706 0.660294
17132 0.24889 0.75111
17136 0.138272 0.861728
17140 0.0655514 0.934449
17144 0.0252646 0.974735
17148 0.00546262 0.994537
17152 0.00136565 0.998634
17156 0.000341413 0.999659
17160 0.342438 0.657562
17164 0.340731 0.659269
17168 0.334585 0.665415
17172 0.303175 0.696825
17176 0.225674 0.774326
17180 0.129054 0.870946
17184 0.061113 0.938887
17188 0.0238989 0.976101
17192 0.00546262 0.994537
17196 0.00136565 0.998634
17200 0.000341413 0.999659
17204 0.281325 0.718675
17208 0.279959 0.720041
17212 0.276886 0.723114
17216 0.252305 0.747695
17220 0.189484 0.810516
17224 0.108228 0.891772
17228 0.0522363 0.947764
17232 0.0204848 0.979515
17236 0.00443837 0.995562
17240 0.00102424 0.998976
17244 0.000341413 0.999659
17248 0.197678 0.802322
17252 0.196654 0.803346
17256 0.194947 0.805053
17260 0.179583 0.820417
17264 0.1352 0.8648
17268 0.0785251 0.921475
17272 0.0409696 0.95903
17276 0.0174121 0.982588
17280 0.00375555 0.996244
17284 0.00102424 0.998976
17288 0.000341413 0.999659
17292 0.0949129 0.905087
17296 0.0949129 0.905087
17300 0.0949129 0.905087
17304 0.0911574 0.908843
17308 0.0737453 0.926255
17312 0.0443837 0.955616
17316 0.0262888 0.973711
17320 0.0116081 0.988392
17324 0.00204848 0.997952
17328 0.000682827 0.999317
17332 0.000341413 0.999659
17336 0.025606 0.974394
17340 0.025606 0.974394
17344 0.025606 0.974394
17348 0.0252646 0.974735
17352 0.0221919 0.977808
17356 0.0143394 0.985661
17360 0.00887675 0.991123
17364 0.00648686 0.993513
17368 0.000682827 0.999317
17372 0.000341413 0.999659
17376 0.000341413 0.999659
17380 0.00375555 0.996244
17384 0.00375555 0.996244
17388 0.00375555 0.996244
17392 0.00375555 0.996244
17396 0.00341413 0.996586
17400 0.00307272 0.996927
17404 0.00204848 0.997952
17408 0.00136565 0.998634
17412 0 1
17416 0 1
17420 0 1
17424 0.41311 0.58689
17428 0.41072 0.58928
17432 0.399112 0.600888
17436 0.355411 0.644589
17440 0.259474 0.740526
17444 0.143052 0.856948
17448 0.0689655 0.931034
17452 0.0266302 0.97337
17456 0.00580403 0.994196
17460 0.00170707 0.998293
17464 0.000682827 0.999317
17468 0.410379 0.589621
17472 0.40833 0.59167
17476 0.397064 0.602936
17480 0.353704 0.646296
17484 0.257767 0.742233
17488 0.142711 0.857289
17492 0.0689655 0.931034
17496 0.0266302 0.97337
17500 0.00580403 0.994196
17504 0.00170707 0.998293
17508 0.000682827 0.999317
17512 0.390918 0.609082
17516 0.38887 0.61113
17520 0.379652 0.620348
17524 0.340048 0.659952
17528 0.249232 0.750768
17532 0.138614 0.861386
17536 0.0658928 0.934107
17540 0.025606 0.974394
17544 0.00580403 0.994196
17548 0.00170707 0.998293
17552 0.000682827 0.999317
17556 0.342779 0.657221
17560 0.341072 0.658928
17564 0.334927 0.665073
17568 0.303517 0.696483
17572 0.226016 0.773984
17576 0.129396 0.870604
17580 0.0614544 0.938546
17584 0.0242404 0.97576
17588 0.00580403 0.994196
17592 0.00170707 0.998293
17596 0.000682827 0.999317
17600 0.281666 0.718334
17604 0.2803 0.7197
17608 0.277228 0.722772
17612 0.252646 0.747354
17616 0.189826 0.810174
17620 0.108569 0.891431
17624 0.0525777 0.947422
17628 0.0208262 0.979174
17632 0.00477979 0.99522
17636 0.00136565 0.998634
17640 0.000682827 0.999317
17644 0.19802 0.80198
17648 0.196996 0.803004
17652 0.195288 0.804712
17656 0.179925 0.820075
17660 0.135541 0.864459
17664 0.0788665 0.921133
17668 0.041311 0.958689
17672 0.0177535 0.982247
17676 0.00409696 0.995903
17680 0.00136565 0.998634
17684 0.000682827 0.999317
17688 0.0952544 0.904746
17692 0.0952544 0.904746
17696 0.0952544 0.904746
17700 0.0914988 0.908501
17704 0.0740867 0.925913
17708 0.0447252 0.955275
17712 0.0266302 0.97337
17716 0.0119495 0.988051
17720 0.00238989 0.99761
17724 0.00102424 0.998976
17728 0.000682827 0.999317
17732 0.0259474 0.974053
17736 0.0259474 0.974053
17740 0.0259474 0.974053
17744 0.025606 0.974394
17748 0.0225333 0.977467
17752 0.0146808 0.985319
17756 0.00921816 0.990782
17760 0.00682827 0.993172
17764 0.00102424 0.998976
17768 0.000682827 0.999317
17772 0.000682827 0.999317
17776 0.00375555 0.996244
17780 0.00375555 0.996244
17784 0.00375555 0.996244
17788 0.00375555 0.996244
17792 0.00341413 0.996586
17796 0.00307272 0.996927
17800 0.00204848 0.997952
17804 0.00136565 0.998634
17808 0 1
17812 0 1
17816 0 1
17820 0.0672584 0.932742
17824 0.0638443 0.936156
17828 0.0529191 0.947081
17832 0.0286787 0.971321
17836 0.0105838 0.989416
17840 0.00273131 0.997269
17844 0.000682827 0.999317
17848 0 1
17852 0 1
17856 0 1
17860 0 1
17864 0.066917 0.933083
17868 0.0638443 0.936156
17872 0.0529191 0.947081
17876 0.0286787 0.971321
17880 0.0105838 0.989416
17884 0.00273131 0.997269
17888 0.000682827 0.999317
17892 0 1
17896 0 1
17900 0 1
17904 0 1
17908 0.06521 0.93479
17912 0.0621372 0.937863
17916 0.0529191 0.947081
17920 0.0286787 0.971321
17924 0.0105838 0.989416
17928 0.00273131 0.997269
17932 0.000682827 0.999317
17936 0 1
17940 0 1
17944 0 1
17948 0 1
17952 0.0576989 0.942301
17956 0.0549676 0.945032
17960 0.0477979 0.952202
17964 0.0276545 0.972346
17968 0.0105838 0.989416
17972 0.00273131 0.997269
17976 0.000682827 0.999317
17980 0 1
17984 0 1
17988 0 1
17992 0 1
17996 0.0498464 0.950154
18000 0.0474565 0.952544
18004 0.0419939 0.958006
18008 0.0245818 0.975418
18012 0.0105838 0.989416
18016 0.00273131 0.997269
18020 0.000682827 0.999317
18024 0 1
18028 0 1
18032 0 1
18036 0 1
18040 0.0392625 0.960737
18044 0.0372141 0.962786
18048 0.0331171 0.966883
18052 0.0194606 0.980539
18056 0.00921816 0.990782
18060 0.00273131 0.997269
18064 0.000682827 0.999317
18068 0 1
18072 0 1
18076 0 1
18080 0 1
18084 0.0252646 0.974735
18088 0.0252646 0.974735
18092 0.0221919 0.977808
18096 0.0129737 0.987026
18100 0.00580403 0.994196
18104 0.00238989 0.99761
18108 0.000682827 0.999317
18112 0 1
18116 0 1
18120 0 1
18124 0 1
18128 0.0126323 0.987368
18132 0.0126323 0.987368
18136 0.0126323 0.987368
18140 0.00716968 0.99283
18144 0.00375555 0.996244
18148 0.00170707 0.998293
18152 0.000341413 0.999659
18156 0 1
18160 0 1
18164 0 1
18168 0 1
18172 0.00238989 0.99761
18176 0.00238989 0.99761
18180 0.00238989 0.99761
18184 0.00238989 0.99761
18188 0.00136565 0.998634
18192 0.000682827 0.999317
18196 0 1
18200 0 1
18204 0 1
18208 0 1
18212 0 1
18216 0.185046 0.814954
18220 0.181632 0.818368
18224 0.164903 0.835097
18228 0.117105 0.882895
18232 0.0474565 0.952544
18236 0.00716968 0.99283
18240 0.00136565 0.998634
18244 0 1
18248 0 1
18252 0 1
18256 0 1
18260 0.184363 0.815637
18264 0.181291 0.818709
18268 0.164903 0.835097
18272 0.117105 0.882895
18276 0.0474565 0.952544
18280 0.00716968 0.99283
18284 0.00136565 0.998634
18288 0 1
18292 0 1
18296 0 1
18300 0 1
18304 0.178901 0.821099
18308 0.175828 0.824172
18312 0.161489 0.838511
18316 0.116763 0.883237
18320 0.0474565 0.952544
18324 0.00716968 0.99283
18328 0.00136565 0.998634
18332 0 1
18336 0 1
18340 0 1
18344 0 1
18348 0.158416 0.841584
18352 0.155685 0.844315
18356 0.144418 0.855582
18360 0.106862 0.893138
18364 0.0471151 0.952885
18368 0.00716968 0.99283
18372 0.00136565 0.998634
18376 0 1
18380 0 1
18384 0 1
18388 0 1
18392 0.138614 0.861386
18396 0.136224 0.863776
18400 0.12803 0.87197
18404 0.0952544 0.904746
18408 0.0447252 0.955275
18412 0.00716968 0.99283
18416 0.00136565 0.998634
18420 0 1
18424 0 1
18428 0 1
18432 0 1
18436 0.114374 0.885626
18440 0.112325 0.887675
18444 0.105497 0.894503
18448 0.0798907 0.920109
18452 0.0385797 0.96142
18456 0.00614544 0.993855
18460 0.00136565 0.998634
18464 0 1
18468 0 1
18472 0 1
18476 0 1
18480 0.0699898 0.93001
18484 0.0699898 0.93001
18488 0.066917 0.933083
18492 0.0529191 0.947081
18496 0.0269717 0.973028
18500 0.00546262 0.994537
18504 0.00136565 0.998634
18508 0 1
18512 0 1
18516 0 1
18520 0 1
18524 0.0307272 0.969273
18528 0.0307272 0.969273
18532 0.0307272 0.969273
18536 0.0245818 0.975418
18540 0.0136565 0.986343
18544 0.00307272 0.996927
18548 0.000341413 0.999659
18552 0 1
18556 0 1
18560 0 1
18564 0 1
18568 0.00580403 0.994196
18572 0.00580403 0.994196
18576 0.00580403 0.994196
18580 0.00580403 0.994196
18584 0.00409696 0.995903
18588 0.000682827 0.999317
18592 0 1
18596 0 1
18600 0 1
18604 0 1
18608 0 1
18612 0.314442 0.685558
18616 0.311028 0.688972
18620 0.294298 0.705702
18624 0.236258 0.763742
18628 0.129054 0.870946
18632 0.0320929 0.967907
18636 0.00682827 0.993172
18640 0.000341413 0.999659
18644 0 1
18648 0 1
18652 0 1
18656 0.313418 0.686582
18660 0.310345 0.689655
18664 0.293957 0.706043
18668 0.236258 0.763742
18672 0.129054 0.870946
18676 0.0320929 0.967907
18680 0.00682827 0.993172
18684 0.000341413 0.999659
18688 0 1
18692 0 1
18696 0 1
18700 0.302151 0.697849
18704 0.299078 0.700922
18708 0.284739 0.715261
18712 0.230795 0.769205
18716 0.12803 0.87197
18720 0.0320929 0.967907
18724 0.00682827 0.993172
18728 0.000341413 0.999659
18732 0 1
18736 0 1
18740 0 1
18744 0.269717 0.730283
18748 0.266985 0.733015
18752 0.255719 0.744281
18756 0.209969 0.790031
18760 0.119495 0.880505
18764 0.03141 0.96859
18768 0.00682827 0.993172
18772 0.000341413 0.999659
18776 0 1
18780 0 1
18784 0 1
18788 0.23421 0.76579
18792 0.23182 0.76818
18796 0.223626 0.776374
18800 0.184705 0.815295
18804 0.107545 0.892455
18808 0.0286787 0.971321
18812 0.00682827 0.993172
18816 0.000341413 0.999659
18820 0 1
18824 0 1
18828 0 1
18832 0.177535 0.822465
18836 0.175487 0.824513
18840 0.168658 0.831342
18844 0.138955 0.861045
18848 0.0792079 0.920792
18852 0.0191192 0.980881
18856 0.00477979 0.99522
18860 0.000341413 0.999659
18864 0 1
18868 0 1
18872 0 1
18876 0.106521 0.893479
18880 0.106521 0.893479
18884 0.103448 0.896552
18888 0.0887675 0.911233
18892 0.0563332 0.943667
18896 0.0163878 0.983612
18900 0.00477979 0.99522
18904 0.000341413 0.999659
18908 0 1
18912 0 1
18916 0 1
18920 0.045408 0.954592
18924 0.045408 0.954592
18928 0.045408 0.954592
18932 0.0392625 0.960737
18936 0.0273131 0.972687
18940 0.00819392 0.991806
18944 0.00170707 0.998293
18948 0.000341413 0.999659
18952 0 1
18956 0 1
18960 0 1
18964 0.00955958 0.99044
18968 0.00955958 0.99044
18972 0.00955958 0.99044
18976 0.00955958 0.99044
18980 0.00785251 0.992147
18984 0.00307272 0.996927
18988 0.00102424 0.998976
18992 0.000341413 0.999659
18996 0 1
19000 0 1
19004 0 1
19008 0.410379 0.589621
19012 0.406965 0.593035
19016 0.390236 0.609764
19020 0.332195 0.667805
19024 0.216115 0.783885
19028 0.0894503 0.91055
19032 0.0242404 0.97576
19036 0.00682827 0.993172
19040 0.00170707 0.998293
19044 0.000341413 0.999659
19048 0 1
19052 0.409013 0.590987
19056 0.405941 0.594059
19060 0.389553 0.610447
19064 0.331854 0.668146
19068 0.215773 0.784227
19072 0.0894503 0.91055
19076 0.0242404 0.97576
19080 0.00682827 0.993172
19084 0.00170707 0.998293
19088 0.000341413 0.999659
19092 0 1
19096 0.393991 0.606009
19100 0.390918 0.609082
19104 0.376579 0.623421
19108 0.322636 0.677364
19112 0.211676 0.788324
19116 0.0887675 0.911233
19120 0.0242404 0.97576
19124 0.00682827 0.993172
19128 0.00170707 0.998293
19132 0.000341413 0.999659
19136 0 1
19140 0.353704 0.646296
19144 0.350973 0.649027
19148 0.339706 0.660294
19152 0.293957 0.706043
19156 0.196313 0.803687
19160 0.0850119 0.914988
19164 0.0235575 0.976442
19168 0.00682827 0.993172
19172 0.00170707 0.998293
19176 0.000341413 0.999659
19180 0 1
19184 0.304541 0.695459
19188 0.302151 0.697849
19192 0.293957 0.706043
19196 0.255036 0.744964
19200 0.172072 0.827928
19204 0.0740867 0.925913
19208 0.021509 0.978491
19212 0.00682827 0.993172
19216 0.00170707 0.998293
19220 0.000341413 0.999659
19224 0 1
19228 0.23421 0.76579
19232 0.232161 0.767839
19236 0.225333 0.774667
19240 0.19563 0.80437
19244 0.131103 0.868897
19248 0.0566746 0.943325
19252 0.0174121 0.982588
19256 0.00648686 0.993513
19260 0.00170707 0.998293
19264 0.000341413 0.999659
19268 0 1
19272 0.138272 0.861728
19276 0.138272 0.861728
19280 0.1352 0.8648
19284 0.120519 0.879481
19288 0.0860362 0.913964
19292 0.0399454 0.960055
19296 0.0143394 0.985661
19300 0.0051212 0.994879
19304 0.00102424 0.998976
19308 0.000341413 0.999659
19312 0 1
19316 0.0576989 0.942301
19320 0.0576989 0.942301
19324 0.0576989 0.942301
19328 0.0515534 0.948447
19332 0.039604 0.960396
19336 0.0194606 0.980539
19340 0.00682827 0.993172
19344 0.00375555 0.996244
19348 0.000341413 0.999659
19352 0 1
19356 0 1
19360 0.0109252 0.989075
19364 0.0109252 0.989075
19368 0.0109252 0.989075
19372 0.0109252 0.989075
19376 0.00921816 0.990782
19380 0.00443837 0.995562
19384 0.00238989 0.99761
19388 0.00136565 0.998634
19392 0 1
19396 0 1
19400 0 1
19404 0.467736 0.532264
19408 0.464322 0.535678
19412 0.447593 0.552407
19416 0.389553 0.610447
19420 0.273472 0.726528
19424 0.1352 0.8648
19428 0.0529191 0.947081
19432 0.0163878 0.983612
19436 0.00204848 0.997952
19440 0.000341413 0.999659
19444 0 1
19448 0.465005 0.534995
19452 0.461932 0.538068
19456 0.445545 0.554455
19460 0.387846 0.612154
19464 0.271765 0.728235
19468 0.134858 0.865142
19472 0.0529191 0.947081
19476 0.0163878 0.983612
19480 0.00204848 0.997952
19484 0.000341413 0.999659
19488 0 1
19492 0.448617 0.551383
19496 0.445545 0.554455
19500 0.431205 0.568795
19504 0.377262 0.622738
19508 0.266302 0.733698
19512 0.133834 0.866166
19516 0.0529191 0.947081
19520 0.0163878 0.983612
19524 0.00204848 0.997952
19528 0.000341413 0.999659
19532 0 1
19536 0.403551 0.596449
19540 0.400819 0.599181
19544 0.389553 0.610447
19548 0.343803 0.656197
19552 0.246159 0.753841
19556 0.127689 0.872311
19560 0.051212 0.948788
19564 0.0163878 0.983612
19568 0.00204848 0.997952
19572 0.000341413 0.999659
19576 0 1
19580 0.3479 0.6521
19584 0.34551 0.65449
19588 0.337316 0.662684
19592 0.298395 0.701605
19596 0.215432 0.784568
19600 0.112325 0.887675
19604 0.0457494 0.954251
19608 0.0150222 0.984978
19612 0.00204848 0.997952
19616 0.000341413 0.999659
19620 0 1
19624 0.267668 0.732332
19628 0.26562 0.73438
19632 0.258791 0.741209
19636 0.229088 0.770912
19640 0.164561 0.835439
19644 0.0860362 0.913964
19648 0.0365312 0.963469
19652 0.0133151 0.986685
19656 0.00204848 0.997952
19660 0.000341413 0.999659
19664 0 1
19668 0.15705 0.84295
19672 0.15705 0.84295
19676 0.153977 0.846023
19680 0.139297 0.860703
19684 0.104814 0.895186
19688 0.0583817 0.941618
19692 0.0286787 0.971321
19696 0.0102424 0.989758
19700 0.00136565 0.998634
19704 0.000341413 0.999659
19708 0 1
19712 0.0635029 0.936497
19716 0.0635029 0.936497
19720 0.0635029 0.936497
19724 0.0573575 0.942643
19728 0.045408 0.954592
19732 0.0252646 0.974735
19736 0.0122909 0.987709
19740 0.00614544 0.993855
19744 0.000341413 0.999659
19748 0 1
19752 0 1
19756 0.0109252 0.989075
19760 0.0109252 0.989075
19764 0.0109252 0.989075
19768 0.0109252 0.989075
19772 0.00921816 0.990782
19776 0.00443837 0.995562
19780 0.00238989 0.99761
19784 0.00136565 0.998634
19788 0 1
19792 0 1
19796 0 1
19800 0.491977 0.508023
19804 0.488563 0.511437
19808 0.471833 0.528167
19812 0.413793 0.586207
19816 0.297713 0.702287
19820 0.15944 0.84056
19824 0.071014 0.928986
19828 0.0252646 0.974735
19832 0.00477979 0.99522
19836 0.000682827 0.999317
19840 0 1
19844 0.489245 0.510755
19848 0.486173 0.513827
19852 0.469785 0.530215
19856 0.412086 0.587914
19860 0.296005 0.703995
19864 0.159099 0.840901
19868 0.071014 0.928986
19872 0.0252646 0.974735
19876 0.00477979 0.99522
19880 0.000682827 0.999317
19884 0 1
19888 0.471151 0.528849
19892 0.468078 0.531922
19896 0.453738 0.546262
19900 0.399795 0.600205
19904 0.288836 0.711164
19908 0.156367 0.843633
19912 0.0693069 0.930693
19916 0.0252646 0.974735
19920 0.00477979 0.99522
19924 0.000682827 0.999317
19928 0 1
19932 0.423694 0.576306
19936 0.420963 0.579037
19940 0.409696 0.590304
19944 0.363947 0.636053
19948 0.266302 0.733698
19952 0.147832 0.852168
19956 0.0655514 0.934449
19960 0.0238989 0.976101
19964 0.00477979 0.99522
19968 0.000682827 0.999317
19972 0 1
19976 0.363947 0.636053
19980 0.361557 0.638443
19984 0.353363 0.646637
19988 0.314442 0.685558
19992 0.231478 0.768522
19996 0.128371 0.871629
20000 0.0580403 0.94196
20004 0.021509 0.978491
20008 0.00409696 0.995903
20012 0.000682827 0.999317
20016 0 1
20020 0.280983 0.719017
20024 0.278935 0.721065
20028 0.272107 0.727893
20032 0.242404 0.757596
20036 0.177876 0.822124
20040 0.0993513 0.900649
20044 0.0474565 0.952544
20048 0.0191192 0.980881
20052 0.00375555 0.996244
20056 0.000682827 0.999317
20060 0 1
20064 0.162171 0.837829
20068 0.162171 0.837829
20072 0.159099 0.840901
20076 0.144418 0.855582
20080 0.109935 0.890065
20084 0.0635029 0.936497
20088 0.0334585 0.966541
20092 0.013998 0.986002
20096 0.00204848 0.997952
20100 0.000341413 0.999659
20104 0 1
20108 0.0662342 0.933766
20112 0.0662342 0.933766
20116 0.0662342 0.933766
20120 0.0600888 0.939911
20124 0.0481393 0.951861
20128 0.0279959 0.972004
20132 0.0150222 0.984978
20136 0.00853534 0.991465
20140 0.000682827 0.999317
20144 0 1
20148 0 1
20152 0.0109252 0.989075
20156 0.0109252 0.989075
20160 0.0109252 0.989075
20164 0.0109252 0.989075
20168 0.00921816 0.990782
20172 0.00443837 0.995562
20176 0.00238989 0.99761
20180 0.00136565 0.998634
20184 0 1
20188 0 1
20192 0 1
20196 0.497098 0.502902
20200 0.493684 0.506316
20204 0.476955 0.523045
20208 0.418914 0.581086
20212 0.302834 0.697166
20216 0.164561 0.835439
20220 0.0761352 0.923865
20224 0.0286787 0.971321
20228 0.00546262 0.994537
20232 0.00102424 0.998976
20236 0 1
20240 0.494367 0.505633
20244 0.491294 0.508706
20248 0.474906 0.525094
20252 0.417207 0.582793
20256 0.301127 0.698873
20260 0.16422 0.83578
20264 0.0761352 0.923865
20268 0.0286787 0.971321
20272 0.00546262 0.994537
20276 0.00102424 0.998976
20280 0 1
20284 0.474906 0.525094
20288 0.471833 0.528167
20292 0.457494 0.542506
20296 0.403551 0.596449
20300 0.292591 0.707409
20304 0.160123 0.839877
20308 0.0730625 0.926938
20312 0.0276545 0.972346
20316 0.00546262 0.994537
20320 0.00102424 0.998976
20324 0 1
20328 0.426767 0.573233
20332 0.424036 0.575964
20336 0.412769 0.587231
20340 0.367019 0.632981
20344 0.269375 0.730625
20348 0.150905 0.849095
20352 0.0686241 0.931376
20356 0.0262888 0.973711
20360 0.00546262 0.994537
20364 0.00102424 0.998976
20368 0 1
20372 0.365995 0.634005
20376 0.363605 0.636395
20380 0.355411 0.644589
20384 0.31649 0.68351
20388 0.233527 0.766473
20392 0.13042 0.86958
20396 0.0600888 0.939911
20400 0.0232161 0.976784
20404 0.00443837 0.995562
20408 0.000682827 0.999317
20412 0 1
20416 0.282349 0.717651
20420 0.2803 0.7197
20424 0.273472 0.726528
20428 0.243769 0.756231
20432 0.179242 0.820758
20436 0.100717 0.899283
20440 0.0488221 0.951178
20444 0.0201434 0.979857
20448 0.00375555 0.996244
20452 0.000682827 0.999317
20456 0 1
20460 0.162513 0.837487
20464 0.162513 0.837487
20468 0.15944 0.84056
20472 0.144759 0.855241
20476 0.110277 0.889723
20480 0.0638443 0.936156
20484 0.0337999 0.9662
20488 0.0143394 0.985661
20492 0.00204848 0.997952
20496 0.000341413 0.999659
20500 0 1
20504 0.0662342 0.933766
20508 0.0662342 0.933766
20512 0.0662342 0.933766
